,loc_name,loc_rating,total_rating,latitude,longitude,query
7535,Medical store.,3.0,2.0,31.4295732,74.1864369,'pharmacy'
7536,Bismillah Park,4.2,574.0,31.557718,74.3995228,'park'
7537,New English Secondary School,5.0,4.0,31.5836549,74.4036768,'secondary school'
7538,waseem Shah Paint master,,,31.6023322,74.2340864,'painter'
7539,Roshni Grammar School Moranwala,5.0,2.0,31.5538223,74.1684252,'school'
7540,Abdullah Stationary & Mobile Accessories,3.0,2.0,31.5218537,74.3595142,'zoo'
7541,Shiv Temple,3.5,8.0,32.1685871,74.3320759,'hindu temple'
7542,Marhaba Bakery And Restaurant,3.9,410.0,31.2469406,74.0055045,'bakery'
7543,مسجد,5.0,1.0,31.3582663,74.1414516,'mosque'
7544,Aqua Life,,,31.4954791,74.3752232,'aquarium'
7545,Abdul Razaq Mirza Advocate Supreme Court,4.4,5.0,31.5609727,74.3126233,'lawyer'
7546,Pak way Dry Cleaners & Steam Laundry,,,31.5267228,74.2836474,'laundry'
7547,Saleem Karyana Store,,,31.5701073,74.1950733,'store'
7548,MSAK PETS,4.8,27.0,31.4540579,74.4053615,'aquarium'
7549,Subhan Rent A Car,5.0,1.0,32.1485912,74.2131361,'movie rental'
7550,parking,,,31.4994506,74.3317387,'parking'
7551,Blue Star Dry Cleaners & Laundry in lahore,4.0,10.0,31.520949,74.3803643,'laundry'
7552,Village restaurant,4.1,19.0,31.4859307,74.3510623,'restaurant'
7553,Alfallah Naan Shop,5.0,2.0,31.2831477,74.0579929,'zoo'
7554,Rumi Library,4.9,8.0,31.4523798,74.2827352,'library'
7555,Family Welfare Center (FWC) Faiz Park,,,31.4297102,74.2993462,'local government office'
7556,SunSet Travel And Tours,,,31.370249,74.365811,'travel agency'
7557,جامع مسجد گلزار حبیب۔ حنفی بریلوی,4.8,5.0,31.5260531,74.2636467,'mosque'
7558,Al-Naqeeb Homeo clinic,5.0,2.0,31.3006556,74.0649786,'doctor'
7559,GO fuel station,4.0,7.0,31.4029334,74.4088802,'gas station'
7560,Lake City Mall,4.4,1093.0,31.3540442,74.2516363,'shopping mall'
7561,Naveed Car Ac And Auto Electrician,4.4,47.0,31.4424478,74.2986897,'electrician'
7562,Hira Model High School,2.5,2.0,31.5043385,74.2621093,'secondary school'
7563,Alfalah Insurance Company,4.1,84.0,31.5059371,74.3319397,'insurance agency'
7564,Ali Tower,4.3,33.0,31.5111201,74.3510501,'amusement park'
7565,وقار آٹوز,,,31.258541,74.1603846,'electronics store'
7566,National Bank of Pakistan (NBP),2.5,28.0,31.453933,74.3527597,'bank'
7567,Decent Pharmacy,4.8,4.0,31.335804,74.1981538,'pharmacy'
7568,Fortress Stadium Park,4.4,88.0,31.5310478,74.3658879,'stadium'
7569,Xiaomi warehouse,,,31.4387803,74.3257995,'storage'
7570,Grand Avenue A Block Main Park,,,31.5203696,74.3587473,'park'
7571,Variety Furniture Store,,,31.4636174,74.3107114,'home goods store'
7572,Amphitheatre,,,31.365993,74.1770992,'zoo'
7573,Jubilee Family Takaful,4.5,6.0,31.500277,74.2658379,'insurance agency'
7574,Dollar Store - Wapda Town (Next to Stylo Shoes),5.0,11.0,31.4436875,74.2746875,'convenience store'
7575,Car Parking,3.0,1.0,31.4298169,74.3252805,'parking'
7576,Sir Hamza,,,31.4378243,74.2119823,'secondary school'
7577,Fazal-i-Meeran Law Chambers Building,5.0,4.0,31.5566044,74.3147409,'lawyer'
7578,گورنمنٹ گرلز ہائی سکول رائیونڈ,,,31.257372,74.2200625,'secondary school'
7579,Punjab Car Rental,,,31.5486462,74.3788984,'car rental'
7580,Bata Shoes,4.5,2.0,31.5312526,74.2865806,'shoe store'
7581,Devi wala Talaab mandir,4.1,16.0,32.1583795,74.190348,'hindu temple'
7582,Mosque,4.8,18.0,31.5484487,74.3634945,'mosque'
7583,Mustafa Centre,4.2,41.0,31.52653,74.34457,'city hall'
7584,State Life Area Office,5.0,2.0,31.5259375,74.3419375,'insurance agency'
7585,Dr quratul ain,,,31.2527798,74.2222052,'doctor'
7586,Govt. Elementary School Nawankot,,,31.3713915,74.0138294,'secondary school'
7587,Ameer chowk wala godaam glass,,,31.4321485,74.2951486,'storage'
7588,Five Star Shoes,5.0,1.0,31.419715,74.2646398,'shoe store'
7589,Lake city new graveyard,,,31.345961,74.269111,'cemetery'
7590,PMU PICIIP,4.0,2.0,31.5155209,74.3543944,'local government office'
7591,Public Park,4.1,20.0,31.4715991,74.3316598,'park'
7592,Suraj General Store,4.0,5.0,31.4682951,74.3389412,'store'
7593,Khawaja Ajmeri Sweets & Bakers,4.3,3.0,31.298851,74.0693711,'bakery'
7594,IRIS Pharmacy,2.3,12.0,31.5491387,74.2890395,'drugstore'
7595,AR Filling Station,3.3,8.0,31.2407904,74.2188783,'gas station'
7596,Askari Bank,3.6,10.0,31.436122,74.2154162,'bank'
7597,MADINA CORPORATION,,,31.4617327,74.1018588,'electronics store'
7598,Tomb of Asif Khan,4.2,1078.0,31.6225388,74.2974752,'tourist attraction'
7599,RLMC MOSQUE,4.6,36.0,31.2746899,74.4057793,'mosque'
7600,P4PIZZA,4.8,9.0,31.3937429,74.2611236,'meal delivery'
7601,SHAWL HOUSE,5.0,1.0,31.4607164,74.0994886,'clothing store'
7602,General Store,,,31.4319983,74.2368752,'store'
7603,Madina market,,,31.5396638,74.1615141,'car repair'
7604,Sufi furniture,,,31.350858,74.3740146,'home goods store'
7605,Hascombe Storage Pvt Ltd,,,31.50806,74.33538,'storage'
7606,Dr. Rumsha Zulfiqar,5.0,1.0,31.4883015,74.3265518,'dentist'
7607,Family Welfare Center (FWC) Arraiyan,5.0,1.0,31.3377161,74.2386202,'local government office'
7608,Azhar Dental Studio,5.0,207.0,31.3882335,74.1819652,'dentist'
7609,lock master smart key one stop,3.9,8.0,31.3896021,74.1902982,'locksmith'
7610,matrimonial marriage services al khair DHA lahore,,,31.438201,74.20971,'local government office'
7611,Trust Book Centre,5.0,2.0,31.47781,74.37725,'book store'
7612,Lahori Painter,5.0,1.0,31.5475467,74.3101566,'painter'
7613,THERMOPORE | Industrial Enterprises (Pvt) Ltd,4.1,58.0,31.524741,74.356595,'roofing contractor'
7614,The Lahore Restaurant,4.1,68.0,31.4507816,74.2857497,'restaurant'
7615,Punjab College Campus-4 Parking,4.2,6.0,31.519227,74.3252862,'parking'
7616,SILK International Relocation & Cargo Services Lahore,4.3,14.0,31.4779566,74.2910617,'storage'
7617,InstaCars Branch - Metro Model Town Lahore,5.0,1.0,31.4720639,74.3207657,'car dealer'
7618,Sajid Electronics center Raiwind,,,31.2529369,74.2234779,'electronics store'
7619,AI-Barkat General Store,5.0,2.0,31.2294551,74.2044324,'home goods store'
7620,Government Boys Primary School,5.0,2.0,31.4449443,74.3375313,'primary school'
7621,Flight One Travel Company,4.8,30.0,31.5191669,74.3450164,'travel agency'
7622,FBR OFFICE,3.7,3.0,31.5141062,74.3499581,'local government office'
7623,Govt. Girls Primary,,,31.4672689,74.0969669,'primary school'
7624,School of Physiotherapy King Edward Medical University Mayo Hospital Lahore,,,31.5692711,74.3171333,'university'
7625,St. Mary's Church,4.6,8.0,31.4330547,74.237186,'church'
7626,Unique School Nain Sukh Campus,,,31.6113045,74.249378,'secondary school'
7627,Wahdat Eaglets Cricket Club,4.1,725.0,31.5151226,74.3098046,'stadium'
7628,Kashif Girls High School,4.6,5.0,31.5389147,74.2760304,'secondary school'
7629,Lalay Da Dera,4.1,124.0,31.4320134,74.3479968,'restaurant'
7630,Decent Departmental Store,4.2,995.0,31.4702797,74.2722931,'department store'
7631,Prime school,,,31.6242433,74.2334126,'school'
7632,Cavalry Ground,4.5,2.0,31.4979006,74.3681641,'zoo'
7633,Shahid Cycle Hub,4.3,12.0,31.5097828,74.3410549,'bicycle store'
7634,Al Madian Electric Senatary and paint store,4.0,2.0,31.3171855,74.3864721,'electronics store'
7635,Rent a car,5.0,1.0,31.400456,74.217128,'car rental'
7636,Amna Mosque (Darbar Hazrat peer Talib hussian Shah),,,31.3910343,74.3602982,'mosque'
7637,Children Park,4.1,144.0,31.4461379,74.2847782,'park'
7638,Izhar sons Real Estate,4.5,11.0,31.3885172,74.2548907,'real estate agency'
7639,Stars High School - Suchyari Campus,4.8,24.0,31.6272242,74.2875693,'secondary school'
7640,Central Park,4.3,68.0,31.4082799,74.272747,'park'
7641,Talha garments,5.0,2.0,31.4606737,74.0986767,'shopping mall'
7642,Christian Church,,,31.4110117,74.1370533,'church'
7643,DollarOne Chungi amar sadhu,5.0,4.0,31.4510803,74.353613,'convenience store'
7644,Shahid Hardware Store,4.8,4.0,31.584261,74.3639045,'hardware store'
7645,کوئیک آٹوز Quick Auto,5.0,3.0,31.4768296,74.243746,'car wash'
7646,Punjab Medical Center,3.8,62.0,31.5343701,74.3447644,'hospital'
7647,Jutt home Forozpur Road Lahore,,,31.3522892,74.3734092,'movie theater'
7648,Al-Azm School,,,31.5096714,74.1506992,'school'
7649,Multibiz Chartered Consutlants,,,31.5319585,74.3503849,'accounting'
7650,Cantonment Parking,4.2,9.0,31.5293085,74.3764369,'parking'
7651,Crescent Model Higher Secondary School(Girls Section),4.4,28.0,31.534254,74.3299138,'school'
7652,Nawaz Sharif Social Security Hospital,4.1,131.0,31.4972776,74.262323,'hospital'
7653,Muhammadi General store,5.0,3.0,31.590325,74.3950786,'store'
7654,Sirat ul Huda High School System,5.0,3.0,31.560998,74.427667,'secondary school'
7655,Jamia Masjid Noor Pajian جامع مسجد نور پاجیاں,4.8,8.0,31.3025058,74.2186943,'zoo'
7656,Physiotherapy n Yoga,4.0,1.0,31.4560599,74.2807118,'physiotherapist'
7657,Govt High School,4.4,5.0,31.493771,74.4289732,'secondary school'
7658,Graveyard دھوندے قبرستان,,,31.2931309,74.2531043,'cemetery'
7659,Dr Adil mumtaz,5.0,4.0,31.2460195,74.2132275,'doctor'
7660,Lahore laundry services,5.0,5.0,31.5488555,74.4028449,'laundry'
7661,Sharqpur Rent A Car,5.0,1.0,31.4684964,74.1062486,'car rental'
7662,Dr Ayesha | Dentist in Lahore | Best dentist in johar town,4.9,63.0,31.4732152,74.2591497,'dentist'
7663,Primary SCHOOL SOARA,5.0,1.0,31.4108615,74.4395308,'school'
7664,ملک کاشف لانڈری شاپ,,,31.4631132,74.2461593,'laundry'
7665,"""Ashraf & Ashraf Law Firm""",4.4,27.0,31.4613423,74.2704082,'lawyer'
7666,Book store,5.0,1.0,31.4559265,74.2485908,'book store'
7667,Wali Masjid,,,31.5774148,74.2847064,'mosque'
7668,Dr Aftab Ahmad physiotherapist,5.0,1.0,31.5351292,74.3430438,'physiotherapist'
7669,Petaloid High School For Girls,4.3,17.0,31.3518427,74.3801833,'secondary school'
7670,Bera Gujjar Auto Workshop,,,31.3738455,74.3674849,'car repair'
7671,H Sadat Ali Office,5.0,1.0,31.4678747,74.2952609,'local government office'
7672,Harmain Travel & Tours,1.0,1.0,31.4653695,74.10295,'travel agency'
7673,GRAVE YARD KHANUWAL,,,31.5561088,74.1611679,'cemetery'
7674,Pak Lyceum School,4.9,7.0,31.5518408,74.2819894,'school'
7675,BM General Store,5.0,2.0,31.2348528,74.2396149,'store'
7676,Surgipet Veterinary Clinic,4.4,7.0,31.7036695,74.0190838,'veterinary care'
7677,National Asian art Galleries,5.0,4.0,31.5162151,74.3131767,'museum'
7678,Care High School No.21,4.0,1.0,31.5485849,74.0556122,'secondary school'
7679,Life Fitness Gym,4.7,38.0,31.4120082,74.2136383,'gym'
7680,Sarfraz Veterinary Clinic,5.0,4.0,31.5935688,74.3580042,'veterinary care'
7681,Haroon Park,4.3,4.0,31.3862146,74.3660784,'park'
7682,Abdullah Car Rentals,,,31.5509502,74.3674644,'car rental'
7683,Surgimed Pharmacy,,,31.5379387,74.351248,'drugstore'
7684,Ismail And Sons Constructions,5.0,2.0,31.4573165,74.2822436,'roofing contractor'
7685,Allied Bank Ltd,3.7,6.0,31.5411868,74.1620594,'bank'
7686,MAKKAH TRADERS,,,31.5253286,74.2827806,'hardware store'
7687,Govt. New Islamia Girls Primary School,2.5,2.0,31.5602835,74.3502955,'primary school'
7688,Ibrahim store,5.0,1.0,31.2211878,74.2566659,'store'
7689,Mian Electric Store,5.0,1.0,31.4104486,74.359405,'electronics store'
7690,FIXIT Services,4.0,43.0,31.564933,74.279392,'plumber'
7691,Younus cycle works,3.9,9.0,31.5689024,74.3118192,'bicycle store'
7692,An Enterprises Goods Transport company Lahore,,,31.5359354,74.2655918,'moving company'
7693,Murtazai Garments,,,31.4607143,74.0985225,'shopping mall'
7694,Al-Farooq Hospital,4.6,12.0,31.4638078,74.1026038,'hospital'
7695,AL-SYED GROCERY MART,5.0,1.0,31.413071,74.2845178,'supermarket'
7696,Rehmat Hardware & Paint Store,,,31.4268008,74.1759361,'hardware store'
7697,LALI PARKING STAND,5.0,6.0,31.4400736,74.3074067,'parking'
7698,Brave Gym,4.5,76.0,31.4702854,74.3538956,'gym'
7699,A-One dry cleaner & laundry,,,31.5539412,74.2978318,'laundry'
7700,مسجد بابُ المستجاب(Masjid Babul Mastajaab),4.7,99.0,31.5030027,74.3314858,'mosque'
7701,Al-Khair Physiotherapy Clinic,5.0,3.0,31.3598738,74.3700461,'physiotherapist'
7702,Dolled Up By Sonia,4.6,157.0,31.468605,74.4391021,'beauty salon'
7703,hajvery studio malik pur,,,31.3552097,73.8358122,'movie theater'
7704,Chapri Gym,5.0,4.0,31.2368748,74.2102,'gym'
7705,Pak Silver Jewellery,4.0,1.0,31.5121739,74.3422669,'jewelry store'
7706,British Smart School,4.4,9.0,31.480431,74.2342892,'school'
7707,Nusrat Cafe,4.3,94.0,31.5674087,74.3105172,'cafe'
7708,Northern Pharmacy,4.7,19.0,31.6017678,74.3029857,'drugstore'
7709,Masomia Qabrastan (Grave Yard),,,31.5755693,74.2868375,'funeral home'
7710,Riaz Super Market,3.0,4.0,31.492519,74.2521323,'supermarket'
7711,Gourmet Restaurant Gulberg,4.1,274.0,31.5189385,74.3473538,'restaurant'
7712,Govt. Primary School TOOR,3.0,2.0,31.3611465,74.3061835,'primary school'
7713,Awaisia Mosque,4.8,82.0,31.4250492,74.361214,'mosque'
7714,Govt Muslim High School,4.5,24.0,31.5584455,74.3754391,'secondary school'
7715,Trust Grocery Mart,5.0,2.0,31.4736902,74.3280055,'convenience store'
7716,Allied Bank ATM,4.0,4.0,31.3543982,74.2465546,'bank'
7717,Dharampura Pet Bazaar,5.0,2.0,31.5568698,74.3535008,'pet store'
7718,Fish Mania aquarium shop,4.5,17.0,31.5432959,74.3016566,'pet store'
7719,Fatima Memorial Hospital,3.7,499.0,31.5357849,74.3280127,'hospital'
7720,Carrefour,4.4,3849.0,31.534929,74.3633668,'stadium'
7721,Shah Fareed Super Store,4.0,761.0,31.5259439,74.2793758,'store'
7722,Rana Mehboob Alam General Store,4.4,8.0,31.4669938,74.3298184,'store'
7723,Nouman bottle store,,,31.5761499,74.3159262,'liquor store'
7724,National Kids Grammar School,,,31.3024124,74.0777863,'school'
7725,Lahore grammar school,,,31.5362559,74.3001006,'school'
7726,Graveyard jubilee town lhr,,,31.4118385,74.1895275,'cemetery'
7727,Srirampura,2.8,6.0,31.7414085,74.3828472,'train station'
7728,THAI DELISH. HOME MADE BAKERY,4.7,38.0,31.3782101,74.266391,'bakery'
7729,Best Tours Rent a Car Lahore ✅,4.9,97.0,31.4434036,74.2899324,'car rental'
7730,Masjid Aisha Mahboob,4.7,82.0,31.3430747,74.238571,'mosque'
7731,Union council 170 shah abu al muali,5.0,6.0,31.5700538,74.3267196,'local government office'
7732,Gopal Mandir-Sri Krishna Temple,4.7,84.0,31.6465983,74.8895565,'hindu temple'
7733,The Floral Surprise,5.0,2.0,31.5039447,74.3477251,'florist'
7734,Turtle Roofing,,,31.6898878,74.947181,'roofing contractor'
7735,Museum Library,5.0,3.0,31.5684473,74.3077338,'library'
7736,Rasheed Jewellers,5.0,5.0,31.5313947,74.2845873,'jewelry store'
7737,choreographer in Pakistan,5.0,4.0,31.5237039,74.2923107,'night club'
7738,Canter Shipping and Logistics,5.0,7.0,31.5187638,74.3444707,'moving company'
7739,Lahore Center,,,31.5494531,74.3190057,'storage'
7740,City marriage hall,3.8,31.0,31.248914,74.2113305,'city hall'
7741,Wrap City,4.1,464.0,31.4205103,74.2653481,'meal takeaway'
7742,Post office kahna Nau.,2.9,14.0,31.3684807,74.366734,'post office'
7743,Sodiwal Qabristan,,,31.5348713,74.2838299,'funeral home'
7744,BakersDiary.pk,5.0,1.0,31.4108249,74.1642538,'bakery'
7745,Animal's Health Clinic,5.0,2.0,31.4079369,74.3686431,'veterinary care'
7746,Almas Law Associates,5.0,5.0,31.5605021,74.3239664,'lawyer'
7747,Bhai Bhai Auto Parts & Workshop,4.1,21.0,31.4605033,74.2759998,'car repair'
7748,MM Mart,5.0,2.0,31.3150666,74.2091023,'supermarket'
7749,Shahid Lock Master,5.0,1.0,31.4336875,73.1445625,'locksmith'
7750,Rasidanc Of Mr Ali Prince,5.0,1.0,31.4277834,74.0052272,'home goods store'
7751,Amjad Jewellers,4.6,10.0,31.4944,74.37494,'jewelry store'
7752,Historic Tree,5.0,1.0,31.5292756,74.3331202,'tourist attraction'
7753,Virtual University Township - PLHR45-Royal Institute of IT & Management Sciences,4.5,42.0,31.4619295,74.3208296,'university'
